# JAOS comparison, tier T2, minimum of 2 runs
# machine: Linux x86_64 AMD Ryzen 5 9600X 6-Core Processor UNDER-WSL-DEVELOPMENT-NUMBER
# tree: b956026 WITH UNCOMMITTED CHANGES
# instance solver status objective iters solve_s process_s
forplan	highs	Optimal/ok	-6.6421896127e+02	165	0.01	0.038395
forplan	soplex	optimal/ok	-6.64218961e+02	230	0.00	0.028216
ganges	jaos	optimal/ok	-109585.73612927819	1349	0.022912	0.030764
ganges	highs	Optimal/ok	-1.0958573613e+05	513	0.01	0.046889
ganges	soplex	optimal/ok	-1.09585736e+05	929	0.01	0.041381
gfrd-pnc	jaos	optimal/ok	6902235.9995488124	573	0.008122	0.013345
gfrd-pnc	highs	Optimal/ok	6.9022359995e+06	303	0.01	0.038741
gfrd-pnc	soplex	optimal/ok	6.90223600e+06	426	0.00	0.026518
greenbea	jaos	optimal/ok	-72555248.129846036	14962	2.091778	2.118406
greenbea	highs	Optimal/ok	-7.2555248130e+07	2524	0.10	0.157405
greenbea	soplex	optimal/ok	-7.25552481e+07	20699	2.04	2.120630
greenbeb	jaos	optimal/ok	-4302260.2612065859	9016	1.039802	1.067101
greenbeb	highs	Optimal/ok	-4.3022602612e+06	4620	0.19	0.245256
greenbeb	soplex	optimal/ok	-4.30226026e+06	10733	0.74	0.796144
grow15	jaos	optimal/ok	-106870941.29357535	21653	0.335733	0.346331
grow15	highs	Optimal/ok	-1.0687094129e+08	1198	0.02	0.059106
grow15	soplex	optimal/ok	-1.06870941e+08	2355	0.04	0.066030
grow22	jaos	optimal/ok	-160834336.48256299	2179	0.058110	0.066421
grow22	highs	Optimal/ok	-1.6083433648e+08	1934	0.04	0.082647
grow22	soplex	optimal/ok	-1.60834336e+08	3221	0.06	0.091384
grow7	jaos	optimal/ok	-47787811.814711511	544	0.008392	0.011806
grow7	highs	Optimal/ok	-4.7787811815e+07	441	0.01	0.042632
grow7	soplex	optimal/ok	-4.77878118e+07	691	0.00	0.028668
israel	jaos	optimal/ok	-896644.8218630458	118	0.001261	0.005512
israel	highs	Optimal/ok	-8.9664482186e+05	133	0.01	0.036056
israel	soplex	optimal/ok	-8.96644822e+05	148	0.00	0.021080
kb2	jaos	optimal/ok	-1749.9001299062058	53	0.000156	0.003323
kb2	highs	Optimal/ok	-1.7499001299e+03	31	0.00	0.034052
kb2	soplex	optimal/ok	-1.74990013e+03	43	0.00	0.022633
lotfi	jaos	optimal/ok	-25.264706061880002	241	0.002226	0.005920
lotfi	highs	Optimal/ok	-2.5264706062e+01	98	0.00	0.035595
lotfi	soplex	optimal/ok	-2.52647061e+01	193	0.00	0.025154
maros	jaos	optimal/ok	-58063.743701125924	1447	0.046025	0.054944
maros	highs	Optimal/ok	-5.8063743701e+04	1283	0.03	0.061552
maros	soplex	optimal/ok	-5.80637437e+04	1249	0.02	0.046192
maros-r7	jaos	optimal/ok	1497185.1664796432	10479	23.747302	23.943306
maros-r7	highs	Optimal/ok	1.4971851665e+06	2457	0.34	0.487442
maros-r7	soplex	optimal/ok	1.49718517e+06	8105	1.14	1.247536
modszk1	jaos	optimal/ok	320.61972906414127	797	0.018777	0.023069
modszk1	highs	Optimal/ok	3.2061972906e+02	539	0.01	0.042952
modszk1	soplex	optimal/ok	3.20619729e+02	624	0.01	0.031779
nesm	jaos	optimal/ok	14076036.487562712	2930	0.109595	0.119509
nesm	highs	Optimal/ok	1.4076036488e+07	2574	0.08	0.122604
nesm	soplex	optimal/ok	1.40760365e+07	7232	0.15	0.195798
perold	jaos	optimal/ok	-9380.7552782351595	3228	0.131016	0.137197
perold	highs	Optimal/ok	-9.3807552782e+03	1149	0.03	0.066351
perold	soplex	optimal/ok	-9.38075528e+03	4869	0.12	0.152650
pilot	jaos	optimal/ok	-557.48970616317422	25342	6.800707	6.847968
pilot	highs	Optimal/ok	-5.5748972927e+02	4815	0.47	0.537881
pilot	soplex	optimal/ok	-5.57489729e+02	10281	1.35	1.412515
pilot-ja	jaos	optimal/ok	-6113.1364655813441	3329	0.197477	0.210181
pilot-ja	highs	Optimal/ok	-6.1131364656e+03	1287	0.04	0.082651
pilot-ja	soplex	optimal/ok	-6.11313647e+03	9154	0.35	0.397098
pilot-we	jaos	optimal/ok	-2720107.5328449644	5739	0.268370	0.277523
pilot-we	highs	Optimal/ok	-2.7201075328e+06	2605	0.07	0.107503
pilot-we	soplex	optimal/ok	-2.72010753e+06	5098	0.16	0.194510
pilot4	jaos	optimal/ok	-2581.1392588838889	685	0.022257	0.028157
pilot4	highs	Optimal/ok	-2.5811392589e+03	684	0.02	0.049485
pilot4	soplex	optimal/ok	-2.58113926e+03	1414	0.03	0.055942
pilot87	jaos	optimal/ok	301.71038732387791	50850	26.932089	27.587752
pilot87	highs	Optimal/ok	3.0171034733e+02	8369	1.63	1.724116
pilot87	soplex	optimal/WRONG	3.01710681e+02	14258	3.26	3.216079
pilotnov	jaos	optimal/ok	-4497.2761882188879	3585	0.212810	0.225045
pilotnov	highs	Optimal/ok	-4.4972761882e+03	2154	0.07	0.114672
pilotnov	soplex	optimal/ok	-4.49727619e+03	3693	0.13	0.164798
recipe	jaos	optimal/ok	-266.61600000000027	46	0.000089	0.002728
recipe	highs	Optimal/ok	-2.6661600000e+02	19	0.00	0.032398
recipe	soplex	optimal/ok	-2.66616000e+02	42	0.00	0.021440
sc105	jaos	optimal/ok	-52.202061211707246	106	0.000348	0.003491
sc105	highs	Optimal/ok	-5.2202061212e+01	37	0.00	0.033193
sc105	soplex	optimal/ok	-5.22020612e+01	83	0.00	0.021879
sc205	jaos	optimal/ok	-52.202061211707225	226	0.001355	0.004701
sc205	highs	Optimal/ok	-5.2202061212e+01	84	0.00	0.033882
sc205	soplex	optimal/ok	-5.22020612e+01	200	0.00	0.022468
sc50a	jaos	optimal/ok	-64.575077058564489	47	0.000108	0.003001
sc50a	highs	Optimal/ok	-6.4575077059e+01	18	0.00	0.032371
