# JAOS comparison, tier T3, minimum of 2 runs
# machine: Linux x86_64 AMD Ryzen 5 9600X 6-Core Processor UNDER-WSL-DEVELOPMENT-NUMBER
# tree: b956026 WITH UNCOMMITTED CHANGES
# instance solver status objective iters solve_s process_s
25fv47	jaos	optimal/ok	5501.8458882867499	9459	0.486084	0.499810
25fv47	highs	Optimal/ok	5.5018458883e+03	2583	0.07	0.111055
25fv47	soplex	optimal/ok	5.50184589e+03	5084	0.14	0.176019
80bau3b	jaos	optimal/ok	987224.19240909035	3836	0.207107	0.236780
80bau3b	highs	Optimal/ok	9.8722419241e+05	3097	0.06	0.128110
80bau3b	soplex	optimal/ok	9.87224192e+05	6753	0.21	0.263060
adlittle	jaos	optimal/ok	225494.96316238024	76	0.000355	0.002845
adlittle	highs	Optimal/ok	2.2549496316e+05	87	0.00	0.038724
adlittle	soplex	optimal/ok	2.25494963e+05	84	0.00	0.023501
afiro	jaos	optimal/ok	-464.75314285714285	30	0.000056	0.002973
afiro	highs	Optimal/ok	-4.6475314286e+02	6	0.00	0.034719
afiro	soplex	optimal/ok	-4.64753143e+02	14	0.00	0.022749
agg	jaos	optimal/ok	-35991767.286576502	196	0.003006	0.007738
agg	highs	Optimal/ok	-3.5991767287e+07	102	0.01	0.035024
agg	soplex	optimal/ok	-3.59917673e+07	84	0.00	0.025150
agg2	jaos	optimal/ok	-20239252.355977118	316	0.004755	0.010343
agg2	highs	Optimal/ok	-2.0239252356e+07	168	0.01	0.044836
agg2	soplex	optimal/ok	-2.02392524e+07	157	0.00	0.026683
agg3	jaos	optimal/ok	10312115.935089212	317	0.004777	0.010491
agg3	highs	Optimal/ok	1.0312115935e+07	164	0.01	0.042304
agg3	soplex	optimal/ok	1.03121159e+07	155	0.00	0.027912
bandm	jaos	optimal/ok	-158.62801845012086	520	0.009190	0.013724
bandm	highs	Optimal/ok	-1.5862801845e+02	382	0.01	0.048532
bandm	soplex	optimal/ok	-1.58628018e+02	482	0.00	0.031652
beaconfd	jaos	optimal/ok	33592.485807199992	99	0.000476	0.005496
beaconfd	highs	Optimal/ok	3.3592485807e+04	8	0.00	0.043266
beaconfd	soplex	optimal/ok	3.35924858e+04	75	0.00	0.027066
blend	jaos	optimal/ok	-30.812149845828237	96	0.000430	0.003585
blend	highs	Optimal/ok	-3.0812149846e+01	80	0.00	0.036898
blend	soplex	optimal/ok	-3.08121498e+01	91	0.00	0.024429
bnl1	jaos	optimal/ok	1977.6295615228883	856	0.022509	0.027819
bnl1	highs	Optimal/ok	1.9776295615e+03	775	0.02	0.059342
bnl1	soplex	optimal/ok	1.97762956e+03	1025	0.02	0.042920
bnl2	jaos	optimal/ok	1811.2365403585479	1904	0.092118	0.105002
bnl2	highs	Optimal/ok	1.8112365404e+03	1069	0.03	0.071732
bnl2	soplex	optimal/ok	1.81123654e+03	2111	0.08	0.123152
boeing1	jaos	optimal/ok	-335.21356750712641	447	0.007156	0.011700
boeing1	highs	Optimal/ok	-3.3521356751e+02	408	0.01	0.045357
boeing1	soplex	optimal/ok	-3.35213568e+02	512	0.00	0.031039
boeing2	jaos	optimal/ok	-315.01872801520284	108	0.000867	0.004590
boeing2	highs	Optimal/ok	-3.1501872802e+02	141	0.00	0.041602
boeing2	soplex	optimal/ok	-3.15018728e+02	133	0.00	0.025271
bore3d	jaos	optimal/ok	1373.0803942084929	197	0.002023	0.006087
bore3d	highs	Optimal/ok	1.3730803942e+03	34	0.00	0.040859
bore3d	soplex	optimal/ok	1.37308039e+03	84	0.00	0.024874
brandy	jaos	optimal/ok	1518.5098964881283	280	0.003290	0.007560
brandy	highs	Optimal/ok	1.5185098965e+03	203	0.01	0.044079
brandy	soplex	optimal/ok	1.51850990e+03	252	0.00	0.027323
capri	jaos	optimal/ok	2690.0129137681606	338	0.002634	0.006765
capri	highs	Optimal/ok	2.6900129138e+03	150	0.01	0.039933
capri	soplex	optimal/ok	2.69001291e+03	318	0.00	0.027101
cycle	jaos	optimal/ok	-5.2263930248941008	1829	0.091943	0.107255
cycle	highs	Optimal/ok	-5.2263930249e+00	3726	0.11	0.160644
cycle	soplex	optimal/ok	-5.22639302e+00	780	0.03	0.068627
czprob	jaos	optimal/ok	2185196.6988565782	1521	0.041341	0.052232
czprob	highs	Optimal/ok	2.1851966989e+06	706	0.02	0.068803
czprob	soplex	optimal/ok	2.18519670e+06	1384	0.03	0.064055
d2q06c	jaos	optimal/ok	122784.21081418933	7175	1.051284	1.094473
d2q06c	highs	Optimal/ok	1.2278421081e+05	5295	0.35	0.416530
d2q06c	soplex	optimal/ok	1.22784211e+05	12770	1.32	1.429300
d6cube	jaos	optimal/ok	315.4916666666669	442	0.038017	0.063394
d6cube	highs	Optimal/ok	3.1549166667e+02	433	0.06	0.133575
d6cube	soplex	optimal/ok	3.15491667e+02	979	0.06	0.114968
